brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,milage_per_year,is_luxury,price_per_mile,usage_category
BMW,535 i xDrive,2015,58664,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,20950,11,4888.666666666667,1,0.3571124179664195,Medium
Mitsubishi,Montero Limited,2004,145000,Gasoline,215.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,8950,22,6304.347826086957,0,0.06172371225026034,High
Lexus,LS 500 F Sport,2018,15055,Gasoline,416.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,59000,8,1672.7777777777778,1,3.918703506907545,Low
Tesla,Model S 85D,2015,67647,Gasoline,422.0HP Electric Motor Electric Fuel System,1-Speed A/T,Blue,Beige,None reported,Yes,28000,11,5637.25,0,0.4139072847682119,Medium
Mazda,MX-5 Miata Shinsen,2003,46873,Gasoline,142.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Gray,Blue,None reported,Yes,11500,23,1953.0416666666667,0,0.24533856722276742,Medium
Cadillac,Escalade ESV Premium Luxury,2021,53169,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,81500,5,8861.5,0,1.5328192589806282,Medium
Lexus,GX 460 Premium,2022,35700,Gasoline,301.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,51900,4,7140.0,1,1.4537407915744658,Medium
Nissan,Pathfinder Platinum,2014,112600,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,Black,Black,At least 1 accident or damage reported,Yes,13000,12,8661.538461538461,0,0.1154519054004849,High
GMC,Yukon SLE,2015,112552,Gasoline,5.3L V8 16V GDI OHV,6-Speed Automatic,Onyx Black,Jet Black,At least 1 accident or damage reported,Yes,24440,11,9379.333333333334,0,0.21714214636660062,High
BMW,M3 Base,2003,127273,Gasoline,333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,15000,23,5303.041666666667,1,0.11785596429749988,High
Lexus,IS 250 Base,2007,189887,Gasoline,204.0HP 2.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,–,At least 1 accident or damage reported,Yes,3995,19,9494.35,1,0.021038717559824737,High
BMW,640 i,2012,76465,Gasoline,315.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,22500,14,5097.666666666667,1,0.2942484241362174,Medium
Mitsubishi,Eclipse Spyder GT,2007,136400,Gasoline,260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,6750,19,6820.0,0,0.04948644071524402,High
Ford,Thunderbird Deluxe,2004,79635,Gasoline,280.0HP 3.9L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,13500,22,3462.391304347826,0,0.169521322015169,Medium
Tesla,Model Y Long Range,2022,4665,Gasoline,Dual Motor - Standard,Automatic,Silver,Black,None reported,Yes,46598,4,933.0,0,9.986712387483927,Low
Buick,Enclave 1XL,2011,170000,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gold,Beige,At least 1 accident or damage reported,Yes,4000,15,10625.0,0,0.023529273357215545,High
Ford,F-150 XLT,2018,67650,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,30000,8,7516.666666666667,0,0.4434524249456771,Medium
Lexus,ES 350 Base,2016,119850,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,19000,10,10895.454545454546,1,0.158530174967251,High
Acura,TL Type S,2008,116500,Gasoline,286.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Red,Black,None reported,Yes,15999,18,6131.578947368421,0,0.13732929331078703,High
Mercury,Capri XR2,1993,120644,–,–,5-Speed M/T,Green,Gray,None reported,Yes,4200,33,3548.3529411764707,0,0.034812880765883375,High
Ford,Transit Connect XLT,2010,169802,Gasoline,2.0L I4 16V MPFI DOHC,4-Speed Automatic,Frozen White,Dark Gray,None reported,Yes,9985,16,9988.35294117647,0,0.05880343692396483,High
BMW,X3 M40i,2021,36905,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,Yes,50000,5,6150.833333333333,1,1.3547932585487454,Medium
Jeep,Gladiator Willys,2022,8400,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,47000,4,1680.0,0,5.594572074753006,Low
Hummer,H2 Base,2003,149961,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,At least 1 accident or damage reported,Yes,12500,23,6248.375,0,0.0833544497939478,High
Mercedes-Benz,C-Class C 63 AMG,2014,84500,Gasoline,451.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,41500,12,6500.0,1,0.49111844830238693,High
Mercedes-Benz,G-Class G 550 4MATIC,2016,96000,Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Blue,Brown,None reported,Yes,65000,10,8727.272727272728,1,0.6770762804554119,High
Nissan,GT-R Premium,2009,88000,Gasoline,480.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,White,At least 1 accident or damage reported,Yes,57000,17,4888.888888888889,0,0.6477199122737242,High
Audi,R8 4.2 quattro Spyder,2011,35322,Gasoline,4.2L V8 32V GDI DOHC,6-Speed Manual,Phantom Black Pearl Effect / Black Roof,Red,None reported,Yes,94900,15,2207.625,1,2.686634770546103,Medium
Acura,TLX A-Spec,2020,32500,Gasoline,206.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,White,Red,None reported,Yes,32000,6,4642.857142857143,0,0.984585089689548,Medium
Audi,A6 3.0T Premium Plus,2016,71280,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,22000,10,6480.0,1,0.30863764537534544,Medium
Porsche,Panamera 2,2011,37200,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Beige,None reported,Yes,27500,15,2325.0,1,0.7392274401225774,Medium
Saturn,Sky Red Line,2008,94291,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,–,None reported,Yes,14500,18,4962.684210526316,0,0.15377762694608238,High
Maserati,Coupe Cambiocorsa,2006,54082,Gasoline,390.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,Yes,17000,20,2575.3333333333335,0,0.3143316753878298,Medium
Volvo,XC90 Recharge Plug-In Hybrid T8 Inscription 7 Passenger,2022,7800,Plug-In Hybrid,455.0HP 2.0L 4 Cylinder Engine Plug-In Electric/Gas,8-Speed A/T,Black,Beige,None reported,Yes,66000,4,1560.0,0,8.4604537879759,Low
Jeep,Wrangler Sport,2016,86250,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,22000,10,7840.909090909091,0,0.255069506440505,High
BMW,X5 xDrive50i,2016,75479,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,27899,10,6861.727272727273,1,0.3696210916799152,Medium
BMW,750 i,2017,24650,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,50000,9,2465.0,1,2.0283152813273295,Low
Volkswagen,Golf R 4-Door,2013,102750,Gasoline,256.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,20000,13,7339.285714285715,0,0.19464530758824733,High
Alfa,Romeo Stelvio Base,2018,50000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Brown,Brown,None reported,Yes,27500,8,5555.555555555556,0,0.5499890002199956,Medium
BMW,X5 xDrive35i,2017,72700,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,27499,9,7270.0,1,0.3782478920510034,Medium
BMW,X6 M Base,2018,54293,Gasoline,567.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,At least 1 accident or damage reported,Yes,49000,8,6032.555555555556,1,0.9024938298891222,Medium
Lexus,IS 300 Base,2018,16000,Gasoline,260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Brown,At least 1 accident or damage reported,Yes,30500,8,1777.7777777777778,1,1.9061308668208237,Low
BMW,428 i,2014,71000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,16700,12,5461.538461538462,1,0.23520795481753778,Medium
BMW,X5 xDrive40i,2019,60000,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,36500,7,7500.0,1,0.6083231946134231,Medium
Porsche,Boxster Base,1998,75539,Gasoline,201.0HP 2.5L Flat 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Beige,None reported,Yes,11995,28,2604.793103448276,1,0.1587900450092666,Medium
Alfa,Romeo Giulia Base,2017,36000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Red,None reported,Yes,21000,9,3600.0,0,0.58331713007972,Medium
Mercedes-Benz,C-Class C 300,2019,76422,Gasoline,2.0 Liter Turbo,Automatic,Black,Black,None reported,Yes,28998,7,9552.75,1,0.3794407442785549,Medium
Nissan,370Z NISMO Tech,2016,42600,Gasoline,350.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,31950,10,3872.7272727272725,0,0.7499823947794653,Medium
Rivian,R1S Adventure Package,2023,211,Gasoline,835.0HP Electric Motor Electric Fuel System,A/T,Blue,Black,None reported,Yes,99000,3,52.75,0,466.9811320754717,Low
Chevrolet,Suburban LT,2017,98888,Gasoline,6.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,29000,9,9888.8,0,0.29325809746281184,High
Ford,Fusion Hybrid SE,2019,64532,Hybrid,188.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,19395,7,8066.5,0,0.3005439077681186,Medium
BMW,X3 xDrive35i,2011,75500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,12975,15,4718.75,1,0.1718520284499543,Medium
Buick,Envision Preferred,2019,32000,Gasoline,197.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,27000,7,4000.0,0,0.8437236336364489,Medium
Buick,Envision Essence,2019,47839,Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Summit White,Ebony,None reported,Yes,24991,7,5979.875,0,0.5223871237458194,Medium
Porsche,Cayenne GTS,2013,98413,Gasoline,420.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Green,Black,At least 1 accident or damage reported,Yes,34900,13,7029.5,1,0.3546243420651533,High
Audi,RS 5 2.9T,2022,9628,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,78500,4,1925.6,1,8.152456122131062,Low
Jaguar,XK8 Base,1999,15000,Gasoline,290.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Green,Beige,None reported,Yes,16370,27,535.7142857142857,1,1.0912605826278248,Low
Honda,Pilot Black Edition,2022,22564,Gasoline,3.5 Liter,Automatic,Platinum White Pearl,Black,None reported,Yes,44998,4,4512.8,0,1.994150232661201,Low
Lexus,RX 350 Crafted Line F Sport,2015,110000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,None reported,Yes,28000,11,9166.666666666666,1,0.2545431405169044,High
Toyota,4Runner Limited,2004,186117,Gasoline,245.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,13000,22,8092.04347826087,0,0.06984816084419562,High
Jeep,Wrangler Sport,2002,103500,Gasoline,190.0HP 4.0L Straight 6 Cylinder Engine Gasoline Fuel,M/T,Yellow,Gray,None reported,Yes,12500,24,4140.0,0,0.1207717799828021,High
Cadillac,CT6-V 4.2L Blackwing Twin Turbo,2019,8074,Gasoline,4.2L V8 32V GDI DOHC Twin Turbo,10-Speed Automatic,Manhattan Noir Metallic,Jet Black,None reported,Yes,76700,7,1009.25,0,9.4984520123839,Low
BMW,M3 Base,2011,43000,Gasoline,414.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,50900,15,2687.5,1,1.1836934024790122,Medium
BMW,750 i,2015,70700,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,23000,11,5891.666666666667,1,0.32531364478578806,Medium
Chevrolet,Trailblazer RS,2022,42479,Gasoline,1.3L I3 12V GDI DOHC Turbo,9-Speed Automatic,Mosaic Black Metallic,Jet Black,None reported,Yes,28495,4,8495.8,0,0.670786252354049,Medium
Ford,Excursion XLT 4WD,2000,205000,Gasoline,310.0HP 6.8L 10 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,9950,26,7592.592592592592,0,0.04853634860317754,High
Audi,SQ5 3.0T Premium Plus,2019,22300,Gasoline,349.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,None reported,Yes,38999,7,2787.5,1,1.748755661181113,Low
Ford,Expedition EL Limited,2017,104000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,19995,9,10400.0,0,0.19225776675224276,High
Ford,Bronco Sport Base,2022,13865,Gasoline,1.5L I3 12V PDI DOHC Turbo,8-Speed Automatic,Shadow Black,Ebony,None reported,Yes,29182,4,2773.0,0,2.1045723352084234,Low
BMW,M4 Competition xDrive,2022,15882,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Red,Silver,None reported,Yes,84995,4,3176.4,1,5.351319020336208,Low
Mercedes-Benz,AMG GLC 43 AMG GLC 43,2021,10483,Gasoline,3.0 Liter Twin Turbo,Automatic,Graphite Grey Metallic,Black w/Red Stitching,None reported,Yes,60998,5,1747.1666666666667,1,5.818199160625715,Low
Chrysler,200 C,2015,44000,E85 Flex Fuel,295.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Black,At least 1 accident or damage reported,Yes,12700,11,3666.6666666666665,0,0.2886298038680939,Medium
Hummer,H2 Base,2003,109000,Gasoline,316.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Beige,Beige,None reported,Yes,17500,23,4541.666666666667,0,0.1605489857891212,High
BMW,M4 Base,2020,31350,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Orange,None reported,Yes,62450,6,4478.571428571428,1,1.9919619788842462,Medium
Audi,Q8 55 Premium Plus,2021,30000,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Black,Black,None reported,Yes,62000,5,5000.0,1,2.0665977800739976,Low
Land,Rover Range Rover HSE,2012,66500,Gasoline,385.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,19950,14,4433.333333333333,1,0.2999954887896423,Medium
Nissan,Frontier SV,2012,96600,Gasoline,261.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Black,At least 1 accident or damage reported,Yes,17000,14,6440.0,0,0.1759816150971522,High
Toyota,Highlander LE Plus,2015,198000,Gasoline,270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,14000,11,16500.0,0,0.07070671360245655,High
Audi,S4 3.0T Premium Plus,2013,91877,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,At least 1 accident or damage reported,Yes,24000,13,6562.642857142857,1,0.261215960295174,High
Ford,Expedition Max Limited,2018,45578,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,–,None reported,Yes,45023,8,5064.222222222223,0,0.9878013997674367,Medium
BMW,228 i,2015,54000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Red,At least 1 accident or damage reported,Yes,19996,11,4500.0,1,0.3702894390844614,Medium
Land,Rover Range Rover Sport HST MHEV,2020,52000,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Black,None reported,Yes,55000,6,7428.571428571428,1,1.057671967846772,Medium
Mercedes-Benz,E-Class AMG E 53,2020,23044,Hybrid,3.0 Liter Turbo,Automatic,Emerald Green Metallic,Black/Saddle Brown,None reported,Yes,72598,6,3292.0,1,3.1502712085050986,Low
Porsche,911 Carrera,2008,132500,Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,35000,18,6973.684210526316,1,0.26414894981924664,High
Dodge,Dakota SLT Quad Cab,2006,256000,Gasoline,4.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,4000,20,12190.47619047619,0,0.015624938965082168,High
Mercedes-Benz,SL-Class SL63 AMG Roadster,2009,31370,Gasoline,518.0HP 6.3L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,65700,17,1742.7777777777778,1,2.0942909056134646,Medium
Chrysler,Sebring LX,2008,67303,Gasoline,173.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Blue,None reported,Yes,4900,18,3542.2631578947367,0,0.0728039938190895,Medium
Ford,Bronco Outer Banks,2023,16500,Gasoline,275.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,54000,3,4125.0,0,3.272528937640143,Low
Toyota,Tacoma TRD Pro,2018,28800,Gasoline,"3.5L V-6 port/direct injection, DOHC, VVT-iE variable valve cont","Manual, 6-Spd",–,Black,None reported,Yes,42900,8,3200.0,0,1.489531613485643,Low
RAM,ProMaster 2500 High Roof,2019,88000,Gasoline,280.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,39900,7,11000.0,0,0.45340393859160694,High
Ford,Shelby GT350 Base,2018,18515,Gasoline,526.0HP 5.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,At least 1 accident or damage reported,Yes,60867,8,2057.222222222222,0,3.287265068049255,Low
Tesla,Model 3 Performance,2018,92813,Gasoline,271.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,None reported,Yes,30499,8,10312.555555555555,0,0.3286034434460319,High
Volvo,XC60 T6 Inscription,2019,58600,Gasoline,330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,White,At least 1 accident or damage reported,Yes,29000,7,7325.0,0,0.4948721011586833,Medium
Lexus,LS 460 Crafted Line,2015,74500,Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Red,None reported,Yes,33900,11,6208.333333333333,1,0.4550274492959826,Medium
Tesla,Model S 100D,2018,33500,Gasoline,518.0HP Electric Motor Electric Fuel System,A/T,Gray,Black,None reported,Yes,51900,8,3722.222222222222,0,1.5492074863436913,Medium
Cadillac,XT6 Premium Luxury AWD,2023,222,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,69000,3,55.5,0,309.4170403587444,Low
Chevrolet,Avalanche 1500 LTZ,2007,75124,E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Red,Gray,None reported,Yes,16499,19,3756.2,0,0.2196206322795341,Medium
Chevrolet,Corvette Grand Sport,2013,15500,Gasoline,430.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Blue,None reported,Yes,45000,13,1107.142857142857,0,2.903038513644281,Low
Audi,Q8 55 Premium,2020,34300,Hybrid,335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Gray,Brown,None reported,Yes,52500,6,4900.0,1,1.5305676219352204,Medium
Honda,Odyssey Elite,2019,82000,Gasoline,280.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Silver,Black,None reported,Yes,32471,7,10250.0,0,0.3959829758173681,High
Acura,TLX,2023,3389,Gasoline,2.0 Liter DOHC Turbo,Automatic,Platinum White Pearl,Black,None reported,Yes,38598,3,847.25,0,11.385840707964602,Low
Cadillac,STS V6,2005,96000,Gasoline,260.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Beige,Brown,At least 1 accident or damage reported,Yes,4999,21,4363.636363636364,0,0.0520723742461016,High
Dodge,Charger R/T,2021,7751,Gasoline,370.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,41950,5,1291.8333333333333,0,5.411506707946336,Low
Audi,RS 7 4.0T Performance Prestige,2017,66250,Gasoline,605.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Gray,At least 1 accident or damage reported,Yes,59200,9,6625.0,1,0.8935714177899201,Medium
Lexus,CT 200h Premium,2012,109000,Hybrid,134.0HP 1.8L 4 Cylinder Engine Gas/Electric Hybrid,A/T,White,Black,At least 1 accident or damage reported,Yes,14945,14,7266.666666666667,1,0.1371088338639095,High
Hyundai,Genesis Coupe 3.8 Base,2015,60000,Gasoline,348.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,17000,11,5000.0,0,0.2833286111898135,Medium
Tesla,Model S Performance,2020,14700,Gasoline,778.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,63000,6,2100.0,0,4.285422760356439,Low
Mercedes-Benz,E-Class E 350 4MATIC,2022,9006,Gasoline,255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,56999,4,1801.2,1,6.328300210947041,Low
Toyota,GR86 Base,2022,13400,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,None reported,Yes,33499,4,2680.0,0,2.4997388254607866,Low
Porsche,Macan S,2020,28570,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,Yes,55998,6,4081.4285714285716,1,1.959959399390991,Low
Dodge,Durango SRT,2018,78000,Gasoline,475.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,44700,8,8666.666666666666,0,0.5730695760310766,Medium
Lexus,LX 570 Base,2013,134000,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,29995,13,9571.42857142857,1,0.22384161312229015,High
Kia,Optima Hybrid EX,2013,104994,Hybrid,199.0HP 2.4L 4 Cylinder Engine Gas/Electric Hybrid,6-Speed A/T,Black,Beige,None reported,Yes,9000,13,7499.571428571428,0,0.08571836754131149,High
Alfa,Romeo Giulia Base,2020,30000,Gasoline,280.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,–,None reported,Yes,28900,6,4285.714285714285,0,0.963301223292557,Low
Toyota,Sequoia Limited,2017,67000,E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Silver,Gray,None reported,Yes,37999,9,6700.0,0,0.5671407889434487,Medium
Kia,K5 EX,2021,8263,Gasoline,180.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,White,None reported,Yes,29000,5,1377.1666666666667,0,3.5091965150048403,Low
